,provider,title,name,preview,tree,group,abstract,keywords,legend,contact,endpoint,metadata,update,service,max_zoom,center_lat,center_lon,bbox,keywords_nlp,summary,lang_3,lang_2,metaquality,title_de,abstract_de,keywords_de,keywords_nlp_de
40510,KT_TI,[TI-034.1] Scivolamento spontaneo,ti_034_1_v1_0_carta_pericoli_gradi_s_scivolamento_spontaneo,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||[TI-034.1] Scivolamento spontaneo||https://wms.geo.ti.ch/service?||ti_034_1_v1_0_carta_pericoli_gradi_s_scivolamento_spontaneo||1.3.0&E=2702744.673616835&N=1118487.5405937412&zoom=2,"Carta dettagliata delle zone esposte a pericolo di scivolamento spontaneo con definizione del grado di pericolo. Per scivolamento spontaneo si intende un fenomeno rapido, generalmente di superficie limitata (100-200 m2) che interessa uno spessore di materiale sciolto e/o roccia alterata generalmente inferiore a 10 m, di norma 0-2 m.",nan,Ufficio della geomatica,https://wms.geo.ti.ch/service,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,"ufficio, geomatica",summary,ITA,IT,50,[TI-034.1] Spontanes Ausrutschen,Büro für Geomatik,https://wms.geo.ti.ch/service,"Büro, Geomatik"
40511,KT_TI,[TI-034.1] Scivolamento permanente,ti_034_1_v1_0_carta_pericoli_gradi_s_scivolamento_permanente,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||[TI-034.1] Scivolamento permanente||https://wms.geo.ti.ch/service?||ti_034_1_v1_0_carta_pericoli_gradi_s_scivolamento_permanente||1.3.0&E=2702744.673616835&N=1118487.5405937412&zoom=2,"Carta dettagliata delle zone esposte a pericolo di scivolamento con definizione del grado di pericolo. Lo scivolamento permanente è una deformazione progressiva, continua, generalmente lenta, lungo una superficie di scivolamento che si protrae per diversi anni. Può coinvolgere sia roccia che materiale sciolto di spessori variabili, generalmente superiori a 10 m.",nan,Ufficio della geomatica,https://wms.geo.ti.ch/service,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,"ufficio, geomatica",summary,ITA,IT,50,[TI-034.1] Permanenter Schlupf,Büro für Geomatik,https://wms.geo.ti.ch/service,"Büro, Geomatik"
40512,KT_TI,[TI-034.1] Colata detritica di versante,ti_034_1_v1_0_carta_pericoli_gradi_s_colata_detritica_versante,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||[TI-034.1] Colata detritica di versante||https://wms.geo.ti.ch/service?||ti_034_1_v1_0_carta_pericoli_gradi_s_colata_detritica_versante||1.3.0&E=2702744.673616835&N=1118487.5405937412&zoom=2,"Carta dettagliata delle zone esposte a pericolo di colata detritica di versante con definizione del grado di pericolo. Fenomeno intrinsecamente legato allo scivolamento superficiale che interessa uno spessore di materiale sciolto e/o roccia alterata generalmente inferiore a 2 m, ma con distanze di propagazione importanti correlate alla reologia del materiale e al contenuto d’acqua.",nan,Ufficio della geomatica,https://wms.geo.ti.ch/service,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,"ufficio, geomatica",summary,ITA,IT,50,[TI-034.1] Hangmurenfluss,Büro für Geomatik,https://wms.geo.ti.ch/service,"Büro, Geomatik"
40513,KT_TI,[TI-034.1] Scivolamento - arrettramento d-orlo,ti_034_1_v1_0_carta_pericoli_gradi_s_scivolamento_arretramento_orlo,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||[TI-034.1] Scivolamento - arrettramento d-orlo||https://wms.geo.ti.ch/service?||ti_034_1_v1_0_carta_pericoli_gradi_s_scivolamento_arretramento_orlo||1.3.0&E=2702744.673616835&N=1118487.5405937412&zoom=2,Carta dettagliata delle zone esposte a pericolo di arretramento d-orlo in materiale sciolto con definizione del grado di pericolo. Con questa definizione vengono delimitate le zone situate a monte di una scarpata toccate da un-instabilità regressiva legata a fenomeni di scivolamento di terreno.,nan,Ufficio della geomatica,https://wms.geo.ti.ch/service,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,"ufficio, geomatica",summary,ITA,IT,50,[TI-034.1] Ausrutschen – Kantenrückzug,Büro für Geomatik,https://wms.geo.ti.ch/service,"Büro, Geomatik"
40514,KT_TI,[TI-034.1] Piano sinottico,ti_034_1_v1_0_carta_pericoli_gradi_piano_sinottico,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||[TI-034.1] Piano sinottico||https://wms.geo.ti.ch/service?||ti_034_1_v1_0_carta_pericoli_gradi_piano_sinottico||1.3.0&E=2702744.673616835&N=1118487.5405937412&zoom=2,Carta dettagliata delle zone esposte a pericolo con definizione del grado di pericolo in cui vi è la combinazione di tutti i processi presenti. Viene sempre rappresentato il grado di pericolo più elevato.,nan,Ufficio della geomatica,https://wms.geo.ti.ch/service,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,"ufficio, geomatica",summary,ITA,IT,50,[TI-034.1] Synoptischer Plan,Büro für Geomatik,https://wms.geo.ti.ch/service,"Büro, Geomatik"
40515,KT_TI,[TI-034.1] Crollo di roccia o frana,ti_034_1_v1_0_carta_pericoli_gradi_c_crollo_roccia_frana,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||[TI-034.1] Crollo di roccia o frana||https://wms.geo.ti.ch/service?||ti_034_1_v1_0_carta_pericoli_gradi_c_crollo_roccia_frana||1.3.0&E=2702744.673616835&N=1118487.5405937412&zoom=2,"Carta detagliata delle zone esposte a pericolo di crollo di roccia / frana (o valanga di roccia) con definizione del grado di pericolo. Il crollo di roccia consiste nel distacco di una massa rocciosa più o meno compatta dalla parete. Durante il crollo o all’impatto con il terreno la massa si frantuma in blocchi e sassi. La frana o valanga di roccia si distingue dagli altri processi di crollo per il maggiore volume, per la velocità più elevata. Inoltre il meccanismo di trasporto è caratterizzato da una forte interazione tra gli elementi.",nan,Ufficio della geomatica,https://wms.geo.ti.ch/service,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,"ufficio, geomatica",summary,ITA,IT,50,[TI-034.1] Felssturz oder Erdrutsch,Büro für Geomatik,https://wms.geo.ti.ch/service,"Büro, Geomatik"
40516,KT_TI,[TI-034.1] Caduta sassi o blocchi,ti_034_1_v1_0_carta_pericoli_gradi_c_caduta_sassi_blocchi,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||[TI-034.1] Caduta sassi o blocchi||https://wms.geo.ti.ch/service?||ti_034_1_v1_0_carta_pericoli_gradi_c_caduta_sassi_blocchi||1.3.0&E=2702744.673616835&N=1118487.5405937412&zoom=2,"Carta detagliata delle zone esposte a pericolo di caduta sassi o blocchi con definizione del grado di pericolo. La caduta di sassi o di blocchi è caratterizzata dal crollo improvviso di singoli sassi o blocchi che non interagiscono fra di loro, per un volume totale inferiore a 100 m3 e che possono staccarsi direttamente da una parete rocciosa (fonte primaria) o possono rimobilizzarsi lungo un pendio (fonte secondaria).",nan,Ufficio della geomatica,https://wms.geo.ti.ch/service,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,"ufficio, geomatica",summary,ITA,IT,50,[TI-034.1] Herabfallende Steine ​​oder Blöcke,Büro für Geomatik,https://wms.geo.ti.ch/service,"Büro, Geomatik"
40517,KT_TI,[TI-034.1] Crollo - arrettramento d-orlo,ti_034_1_v1_0_carta_pericoli_gradi_c_crollo_arretramento_orlo,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||[TI-034.1] Crollo - arrettramento d-orlo||https://wms.geo.ti.ch/service?||ti_034_1_v1_0_carta_pericoli_gradi_c_crollo_arretramento_orlo||1.3.0&E=2702744.673616835&N=1118487.5405937412&zoom=2,Carta dettagliata delle zone esposte a pericolo di arretramento d-orlo in materiale coerente (roccia) con definizione del grado di pericolo. Con questa definizione vengono delimitate le zone situate a monte di una scarpata toccate da un-erosione regressiva legata a fenomeni di crollo di roccia.,nan,Ufficio della geomatica,https://wms.geo.ti.ch/service,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,"ufficio, geomatica",summary,ITA,IT,50,[TI-034.1] Kollaps – Rückzug der Kante,Büro für Geomatik,https://wms.geo.ti.ch/service,"Büro, Geomatik"
40518,KT_TI,[TI-034.1] Ruscellamento superficiale,ti_034_1_v1_0_carta_pericoli_gradi_a_ruscellamento_superficiale,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||[TI-034.1] Ruscellamento superficiale||https://wms.geo.ti.ch/service?||ti_034_1_v1_0_carta_pericoli_gradi_a_ruscellamento_superficiale||1.3.0&E=2702744.673616835&N=1118487.5405937412&zoom=2,"Carta dettagliata delle zone esposte a ruscellamento superficiale con definizione del grado di pericolo (intensità equivalenti al fenomeno di alluvionamento). Il ruscellamento superficiale si verifica in particolare in caso di forti precipitazioni, quando una parte dell-acqua piovana scorre sulla superficie del terreno e si accumula nelle depressioni.",nan,Ufficio della geomatica,https://wms.geo.ti.ch/service,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,"ufficio, geomatica",summary,ITA,IT,50,[TI-034.1] Oberflächenabfluss,Büro für Geomatik,https://wms.geo.ti.ch/service,"Büro, Geomatik"
40519,KT_TI,[TI-034.1] Flusso di detrito,ti_034_1_v1_0_carta_pericoli_gradi_a_flusso_detrito,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||[TI-034.1] Flusso di detrito||https://wms.geo.ti.ch/service?||ti_034_1_v1_0_carta_pericoli_gradi_a_flusso_detrito||1.3.0&E=2702744.673616835&N=1118487.5405937412&zoom=2,Carta dettagliata delle zone esposte a pericolo di flusso di detrito con definizione del grado di pericolo. Per flusso di detrito si intende lo spostamento di una massa di materiale di granulometria eterogenea mischiato ad acqua e aria in proporzioni variabili. La velocità di propagazione è relativamente elevata e può raggiungere i 15 m/s.,nan,Ufficio della geomatica,https://wms.geo.ti.ch/service,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,"ufficio, geomatica",summary,ITA,IT,50,[TI-034.1] Trümmerfluss,Büro für Geomatik,https://wms.geo.ti.ch/service,"Büro, Geomatik"
40520,KT_TI,[TI-034.1] Esondazione lago,ti_034_1_v1_0_carta_pericoli_gradi_a_esondazione_lago,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||[TI-034.1] Esondazione lago||https://wms.geo.ti.ch/service?||ti_034_1_v1_0_carta_pericoli_gradi_a_esondazione_lago||1.3.0&E=2702744.673616835&N=1118487.5405937412&zoom=2,"Carta dettagliata delle zone esposte a pericolo di esondazione del lago con definizione del grado di pericolo. L-esondazione del lago consiste nella tracimazione dell-acqua dalle sponde o rive di uno specchio d-acqua. Il flusso d-acqua è lento e praticamente privo di corrente, perciò si parla di inondazione statica.",nan,Ufficio della geomatica,https://wms.geo.ti.ch/service,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,"ufficio, geomatica",summary,ITA,IT,50,[TI-034.1] Seeüberschwemmung,Büro für Geomatik,https://wms.geo.ti.ch/service,"Büro, Geomatik"
40521,KT_TI,[TI-034.1] Erosione di sponda,ti_034_1_v1_0_carta_pericoli_gradi_a_erosione_sponda,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||[TI-034.1] Erosione di sponda||https://wms.geo.ti.ch/service?||ti_034_1_v1_0_carta_pericoli_gradi_a_erosione_sponda||1.3.0&E=2702744.673616835&N=1118487.5405937412&zoom=2,"Carta dettagliata delle zone esposte a pericolo di erosione di sponda con definizione del grado di pericolo. L-erosione di sponda rappresenta l-asportazione di materiale solido per opera dell-acqua con erosioni laterali e del fondo dell-alveo, spesso anche collegate a smottamenti delle sponde.",nan,Ufficio della geomatica,https://wms.geo.ti.ch/service,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,"ufficio, geomatica",summary,ITA,IT,50,[TI-034.1] Ufererosion,Büro für Geomatik,https://wms.geo.ti.ch/service,"Büro, Geomatik"
40522,KT_TI,[TI-034.1] Alluvionamento corsi d-acqua principali,ti_034_1_v1_0_carta_pericoli_gradi_a_alluvionamento_corso_acqua_principale,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||[TI-034.1] Alluvionamento corsi d-acqua principali||https://wms.geo.ti.ch/service?||ti_034_1_v1_0_carta_pericoli_gradi_a_alluvionamento_corso_acqua_principale||1.3.0&E=2702744.673616835&N=1118487.5405937412&zoom=2,Carta dettagliata delle zone esposte a pericolo di alluvionamento dei corsi d-acqua principali con definizione del grado di pericolo. L-alluvionamento consiste nella tracimazione d-importanti quantitativi d-acqua dall-alveo naturale o artificiale di un corso d-acqua con allagamento dell-area circostante. I corsi d-acqua principali hanno generalmente un tempo di reazione alle precipitazioni maggiore rispetto ai corsi d-acqua minori. L-inondazione puó essere statica o dinamica in funzione della velocità della corrente e della morfologia del terreno.,nan,Ufficio della geomatica,https://wms.geo.ti.ch/service,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,"ufficio, geomatica",summary,ITA,IT,50,[TI-034.1] Überschwemmung wichtiger Wasserläufe,Büro für Geomatik,https://wms.geo.ti.ch/service,"Büro, Geomatik"
40523,KT_TI,[TI-034.1] Alluvionamento corsi d-acqua minori,ti_034_1_v1_0_carta_pericoli_gradi_a_alluvionamento_corso_acqua_minore,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||[TI-034.1] Alluvionamento corsi d-acqua minori||https://wms.geo.ti.ch/service?||ti_034_1_v1_0_carta_pericoli_gradi_a_alluvionamento_corso_acqua_minore||1.3.0&E=2702744.673616835&N=1118487.5405937412&zoom=2,Carta dettagliata delle zone esposte a pericolo di alluvionamento dei corsi d-acqua minori con definizione del grado di pericolo. L-alluvionamento consiste nella tracimazione d-importanti quantitativi d-acqua dall-alveo naturale o artificiale di un corso d-acqua con allagamento dell-area circostante. Il tempo di reazione alle precipitazioni di un corso d-acqua minore è solitamente breve e si parla di inondazione dinamica.,nan,Ufficio della geomatica,https://wms.geo.ti.ch/service,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,"ufficio, geomatica",summary,ITA,IT,50,[TI-034.1] Überschwemmung kleinerer Wasserläufe,Büro für Geomatik,https://wms.geo.ti.ch/service,"Büro, Geomatik"
40524,KT_TI,[TI-034.2] Valanga indicativa,ti_034_2_v1_0_carta_pericoli_indicativi_v_valanga,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||[TI-034.2] Valanga indicativa||https://wms.geo.ti.ch/service?||ti_034_2_v1_0_carta_pericoli_indicativi_v_valanga||1.3.0&E=2702744.673616835&N=1118487.5405937412&zoom=2,Carta indicativa che mostra la possibile presenza di un processo di valanga senza definirne il grado di pericolo.,nan,Ufficio della geomatica,https://wms.geo.ti.ch/service,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,"ufficio, geomatica",summary,ITA,IT,50,[TI-034.2] Indikative Lawine,Büro für Geomatik,https://wms.geo.ti.ch/service,"Büro, Geomatik"
40525,KT_TI,[TI-034.2] Scivolamento spontaneo indicativo,ti_034_2_v1_0_carta_pericoli_indicativi_s_scivolamento_spontaneo,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||[TI-034.2] Scivolamento spontaneo indicativo||https://wms.geo.ti.ch/service?||ti_034_2_v1_0_carta_pericoli_indicativi_s_scivolamento_spontaneo||1.3.0&E=2702744.673616835&N=1118487.5405937412&zoom=2,"Carta indicativa che mostra la possibile presenza di un processo di scivolamento spontaneo senza definirne il grado di pericolo. Per scivolamento spontaneo si intende un fenomeno rapido, generalmente di superficie limitata (100-200 m2) che interessa uno spessore di materiale sciolto e/o roccia alterata generalmente min 10 m, di norma 0-2 m.",nan,Ufficio della geomatica,https://wms.geo.ti.ch/service,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,"ufficio, geomatica",summary,ITA,IT,50,[TI-034.2] Indikatives spontanes Gleiten,Büro für Geomatik,https://wms.geo.ti.ch/service,"Büro, Geomatik"
40526,KT_TI,[TI-034.2] Scivolamento permanente indicativo,ti_034_2_v1_0_carta_pericoli_indicativi_s_scivolamento_permanente,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||[TI-034.2] Scivolamento permanente indicativo||https://wms.geo.ti.ch/service?||ti_034_2_v1_0_carta_pericoli_indicativi_s_scivolamento_permanente||1.3.0&E=2702744.673616835&N=1118487.5405937412&zoom=2,"Carta indicativa che mostra la possibile presenza di un processo di scivolamento permanente senza definirne il grado di pericolo. Lo scivolamento permanente è una deformazione progressiva, generalmente lenta, lungo una superficie di scivolamento che si protrae per diversi anni. Può coinvolgere sia roccia che materiale sciolto di spessori variabili, generalmente superiori a 10 m.",nan,Ufficio della geomatica,https://wms.geo.ti.ch/service,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,"ufficio, geomatica",summary,ITA,IT,50,[TI-034.2] Indikativer Dauerschlupf,Büro für Geomatik,https://wms.geo.ti.ch/service,"Büro, Geomatik"
40527,KT_TI,[TI-034.2] Colata detritica di versante indicativa,ti_034_2_v1_0_carta_pericoli_indicativi_s_colata_detritica_versante,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||[TI-034.2] Colata detritica di versante indicativa||https://wms.geo.ti.ch/service?||ti_034_2_v1_0_carta_pericoli_indicativi_s_colata_detritica_versante||1.3.0&E=2702744.673616835&N=1118487.5405937412&zoom=2,Colata detritica di versante indicativa.,nan,Ufficio della geomatica,https://wms.geo.ti.ch/service,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,"ufficio, geomatica",summary,ITA,IT,50,[TI-034.2] Indikativer Hangmurenstrom,Büro für Geomatik,https://wms.geo.ti.ch/service,"Büro, Geomatik"
40528,KT_TI,[TI-034.2] Scivolamento - arretramento d-orlo indicativo,ti_034_2_v1_0_carta_pericoli_indicativi_s_scivolamento_arretramento_orlo,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||[TI-034.2] Scivolamento - arretramento d-orlo indicativo||https://wms.geo.ti.ch/service?||ti_034_2_v1_0_carta_pericoli_indicativi_s_scivolamento_arretramento_orlo||1.3.0&E=2702744.673616835&N=1118487.5405937412&zoom=2,Carta indicatica che mostra la possibile presenza di un processo di arretramento d-orlo senza definirne il grado di pericolo. Con questa definizione vengono delimitate le zone situate a monte di una scarpata toccate da un-erosione regressiva legata a fenomeni di scivolamento di terreno.,nan,Ufficio della geomatica,https://wms.geo.ti.ch/service,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,"ufficio, geomatica",summary,ITA,IT,50,[TI-034.2] Rutschen – indikativer Kantenrückgang,Büro für Geomatik,https://wms.geo.ti.ch/service,"Büro, Geomatik"
40529,KT_TI,[TI-034.2] Crollo di roccia o frana indicativo,ti_034_2_v1_0_carta_pericoli_indicativi_c_crollo_roccia_frana,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||[TI-034.2] Crollo di roccia o frana indicativo||https://wms.geo.ti.ch/service?||ti_034_2_v1_0_carta_pericoli_indicativi_c_crollo_roccia_frana||1.3.0&E=2702744.673616835&N=1118487.5405937412&zoom=2,"Carta indicativa che mostra la possibile presenza di un processo di crollo senza definirne il grado di pericolo. Il crollo di roccia consiste nel distacco di una massa rocciosa più o meno compatta dalla parete. Durante il crollo o all’impatto con il terreno la massa si frantuma in blocchi e sassi. La frana o valanga di roccia si distingue dai processi di crollo per il maggiore volume , per la velocità più elevata. Inoltre il meccanismo di trasporto è caratterizzato da una forte interazione tra gli elementi.",nan,Ufficio della geomatica,https://wms.geo.ti.ch/service,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,"ufficio, geomatica",summary,ITA,IT,50,[TI-034.2] Hinweis auf Felssturz oder Erdrutsch,Büro für Geomatik,https://wms.geo.ti.ch/service,"Büro, Geomatik"
40530,KT_TI,[TI-034.2] Caduta sassi o blocchi indicativa,ti_034_2_v1_0_carta_pericoli_indicativi_c_caduta_sassi_blocchi,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||[TI-034.2] Caduta sassi o blocchi indicativa||https://wms.geo.ti.ch/service?||ti_034_2_v1_0_carta_pericoli_indicativi_c_caduta_sassi_blocchi||1.3.0&E=2702744.673616835&N=1118487.5405937412&zoom=2,"Carta indicativa che mostra la possibile presenza di un processo di caduta sassi e blocchi senza definirne il grado di pericolo. La caduta di sassi o di blocchi è caratterizzata dal crollo improvviso di singoli sassi o blocchi che non interagiscono fra di loro, per un volume totale inferiore a 100 m3 e che possono staccarsi direttamente da una parete rocciosa (fonte primaria) o possono rimobilizzarsi lungo un pendio (fonte secondaria).",nan,Ufficio della geomatica,https://wms.geo.ti.ch/service,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,"ufficio, geomatica",summary,ITA,IT,50,[TI-034.2] Hinweis auf herabfallende Steine ​​oder Blöcke,Büro für Geomatik,https://wms.geo.ti.ch/service,"Büro, Geomatik"
40531,KT_TI,[TI-034.2] Crollo - arretramento d-orlo indicativo,ti_034_2_v1_0_carta_pericoli_indicativi_c_crollo_arretramento_orlo,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||[TI-034.2] Crollo - arretramento d-orlo indicativo||https://wms.geo.ti.ch/service?||ti_034_2_v1_0_carta_pericoli_indicativi_c_crollo_arretramento_orlo||1.3.0&E=2702744.673616835&N=1118487.5405937412&zoom=2,Carta indicativa che mostra la possibile presenza di un processo di arretramento d-orlo in roccia senza definirne il grado di pericolo. Con questa definizione vengono delimitate le zone situate a monte di una scarpata toccate da un-erosione regressiva legata a fenomeni di crollo di roccia.,nan,Ufficio della geomatica,https://wms.geo.ti.ch/service,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,"ufficio, geomatica",summary,ITA,IT,50,[TI-034.2] Kollaps – indikativer Randrückzug,Büro für Geomatik,https://wms.geo.ti.ch/service,"Büro, Geomatik"
40532,KT_TI,[TI-034.2] Ruscellamento superficiale indicativo,ti_034_2_v1_0_carta_pericoli_indicativi_a_ruscellamento_superficiale,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||[TI-034.2] Ruscellamento superficiale indicativo||https://wms.geo.ti.ch/service?||ti_034_2_v1_0_carta_pericoli_indicativi_a_ruscellamento_superficiale||1.3.0&E=2702744.673616835&N=1118487.5405937412&zoom=2,"Carta indicativa che mostra la possibile presenza del processo di ruscellamento superficiale senza definirne il grado di pericolo. Il ruscellamento superficiale si verifica in particolare in caso di forti precipitazioni, quando una parte dell-acqua piovana scorre sulla superficie del terreno e si accumula nelle depressioni.",nan,Ufficio della geomatica,https://wms.geo.ti.ch/service,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,"ufficio, geomatica",summary,ITA,IT,50,[TI-034.2] Indikativer Oberflächenabfluss,Büro für Geomatik,https://wms.geo.ti.ch/service,"Büro, Geomatik"
40533,KT_TI,[TI-034.2] Flusso di detrito indicativo,ti_034_2_v1_0_carta_pericoli_indicativi_a_flusso_detrito,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||[TI-034.2] Flusso di detrito indicativo||https://wms.geo.ti.ch/service?||ti_034_2_v1_0_carta_pericoli_indicativi_a_flusso_detrito||1.3.0&E=2702744.673616835&N=1118487.5405937412&zoom=2,Carta indicativa che mostra la possibile presenza del processo di flusso di detrito senza definirne il grado di pericolo. Per flusso di detrito si intende lo spostamento di una massa di materiale di granulometria eterogenea mischiato ad acqua e aria in proporzioni variabili. La velocità di propagazione è relativamente elevata e può raggiungere i 15 m/s.,nan,Ufficio della geomatica,https://wms.geo.ti.ch/service,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,"ufficio, geomatica",summary,ITA,IT,50,[TI-034.2] Indikativer Murgang,Büro für Geomatik,https://wms.geo.ti.ch/service,"Büro, Geomatik"
40534,KT_TI,[TI-034.2] Esondazione lago indicativa,ti_034_2_v1_0_carta_pericoli_indicativi_a_esondazione_lago,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||[TI-034.2] Esondazione lago indicativa||https://wms.geo.ti.ch/service?||ti_034_2_v1_0_carta_pericoli_indicativi_a_esondazione_lago||1.3.0&E=2702744.673616835&N=1118487.5405937412&zoom=2,"Carta indicativa che mostra la possibile presenza del processo di esondazione del lago senza definirne il grado di pericolo. L-esondazione del lago consiste nella tracimazione dell-acqua dalle sponde o rive di uno specchio d-acqua. Il flusso d-acqua è lento e praticamente privo di correnti, perciò si parla di inondazione statica.",nan,Ufficio della geomatica,https://wms.geo.ti.ch/service,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,"ufficio, geomatica",summary,ITA,IT,50,[TI-034.2] Indikative Seeüberschwemmung,Büro für Geomatik,https://wms.geo.ti.ch/service,"Büro, Geomatik"
40535,KT_TI,[TI-034.2] Erosione di sponda indicativa,ti_034_2_v1_0_carta_pericoli_indicativi_a_erosione_sponda,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||[TI-034.2] Erosione di sponda indicativa||https://wms.geo.ti.ch/service?||ti_034_2_v1_0_carta_pericoli_indicativi_a_erosione_sponda||1.3.0&E=2702744.673616835&N=1118487.5405937412&zoom=2,"Carta indicativa che mostra la possibile presenza del processo di erosione di sponda senza definirne il grado di pericolo. L-erosione di sponda rappresenta l-asportazione di materiale solido per opera dell-acqua con erosioni laterali e del fondo dell-alveo, spesso anche collegate a smottamenti delle sponde.",nan,Ufficio della geomatica,https://wms.geo.ti.ch/service,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,"ufficio, geomatica",summary,ITA,IT,50,[TI-034.2] Indikative Ufererosion,Büro für Geomatik,https://wms.geo.ti.ch/service,"Büro, Geomatik"
40536,KT_TI,[TI-034.2] Alluvionamento corso d-acqua principale indicativo,ti_034_2_v1_0_carta_pericoli_indicativi_a_alluvionamento_corso_acqua_principale,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||[TI-034.2] Alluvionamento corso d-acqua principale indicativo||https://wms.geo.ti.ch/service?||ti_034_2_v1_0_carta_pericoli_indicativi_a_alluvionamento_corso_acqua_principale||1.3.0&E=2702744.673616835&N=1118487.5405937412&zoom=2,Carta indicativa che mostra la possibile presenza del processo di alluvionamento dei corsi d-acqua principali senza definirne il grado di pericolo. L-alluvionamento consiste nella tracimazione d-importanti quantitativi d-acqua dall-alveo naturale o artificiale di un corso d-acqua con allagamento dell-area circostante. I corsi d-acqua principali hanno generalmente un tempo di reazione alle precipitazioni maggiore rispetto ai corsi d-acqua minori. L-inondazione puó essere statica o dinamica in funzione della velocità della corrente e della morfologia del terreno.,nan,Ufficio della geomatica,https://wms.geo.ti.ch/service,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,"ufficio, geomatica",summary,ITA,IT,50,[TI-034.2] Überschwemmung des wichtigsten Richtwasserlaufs,Büro für Geomatik,https://wms.geo.ti.ch/service,"Büro, Geomatik"
