,provider,title,name,preview,tree,group,abstract,keywords,legend,contact,endpoint,metadata,update,service,max_zoom,center_lat,center_lon,bbox,keywords_nlp,summary,lang_3,lang_2,metaquality,title_en,abstract_en,keywords_en,keywords_nlp_en
32316,KT_BE,"Biel, Nidau: Bauweise (Kommunale Nutzungsplanung)",NUPLA_BNBAUWS_VW_13955,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Biel, Nidau: Bauweise (Kommunale Nutzungsplanung)||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wms/MapServer/WMSServer?||NUPLA_BNBAUWS_VW_13955||1.3.0&E=2586449.551675261&N=1221018.0587841014&zoom=8",ÖREB-Katasterthema  Bauweise Biel/ Nidau,nan,nan,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wms/MapServer/WMSServer,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,,summary,DEU,NA,25,"Biel, Nidau: Construction (municipal usage planning)",nan,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of planningcadastre07 de ms wms/MapServer/WMSServer,into
32317,KT_BE,"Biel, Nidau: Vorgartenbereiche (Kommunale Nutzungsplanung)",NUPLA_BNVGB_VW_14576,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Biel, Nidau: Vorgartenbereiche (Kommunale Nutzungsplanung)||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wms/MapServer/WMSServer?||NUPLA_BNVGB_VW_14576||1.3.0&E=2585690.9727715654&N=1221019.8447406301&zoom=7",ÖREB-Katasterthema  Espaces jardinets sur rue Bienne/ Nidau,nan,nan,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wms/MapServer/WMSServer,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,,summary,DEU,NA,25,"Biel, Nidau: front garden areas (municipal usage planning)",nan,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of planningcadastre07 de ms wms/MapServer/WMSServer,into
32318,KT_BE,"Biel, Nidau: Gebäudelängen, Gebäudetiefen (Kommunale Nutzungsplanung)",NUPLA_BNGLGT_VW_14275,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Biel, Nidau: Gebäudelängen, Gebäudetiefen (Kommunale Nutzungsplanung)||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wms/MapServer/WMSServer?||NUPLA_BNGLGT_VW_14275||1.3.0&E=2585690.9727715654&N=1221019.8447406301&zoom=7",ÖREB-Katasterthema  Gebäudelängen/ Gebäudetiefen Biel/ Nidau,nan,nan,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wms/MapServer/WMSServer,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,,summary,DEU,NA,25,"Biel, Nidau: building lengths, building depths (municipal usage planning)",nan,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of planningcadastre07 de ms wms/MapServer/WMSServer,into
32319,KT_BE,"Biel, Nidau: Grünflächenziffern (Kommunale Nutzungsplanung)",NUPLA_BNGFZ_VW_14174,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Biel, Nidau: Grünflächenziffern (Kommunale Nutzungsplanung)||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wms/MapServer/WMSServer?||NUPLA_BNGFZ_VW_14174||1.3.0&E=2585690.9727715654&N=1221019.8447406301&zoom=7",ÖREB-Katasterthema  Grünflächenziffern Biel/ Nidau,nan,nan,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wms/MapServer/WMSServer,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,,summary,DEU,NA,25,"Biel, Nidau: Green area figures (municipal usage planning)",nan,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of planningcadastre07 de ms wms/MapServer/WMSServer,into
32320,KT_BE,"Biel, Nidau: Wohnnutzungsanteile (Kommunale Nutzungsplanung)",NUPLA_BNWNA_VW_14110,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Biel, Nidau: Wohnnutzungsanteile (Kommunale Nutzungsplanung)||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wms/MapServer/WMSServer?||NUPLA_BNWNA_VW_14110||1.3.0&E=2585690.9727715654&N=1221019.8447406301&zoom=9",ÖREB-Katasterthema  Wohnnutzungsanteile Biel/ Nidau,nan,nan,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wms/MapServer/WMSServer,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,,summary,DEU,NA,25,"Biel, Nidau: Residential usage shares (municipal usage planning)",nan,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of planningcadastre07 de ms wms/MapServer/WMSServer,into
32321,KT_BE,Stadt Bern: Bauklassen (Kommunale Nutzungsplanung),NUPLA_GNNUTZBK_VW_19922,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Stadt Bern: Bauklassen (Kommunale Nutzungsplanung)||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wms/MapServer/WMSServer?||NUPLA_GNNUTZBK_VW_19922||1.3.0&E=2597059.5703851935&N=1200992.097001803&zoom=6,ÖREB-Katasterthema  Nutzungszonen des Nutzungszonenplan (NZP) und Bauklassen des Bauklassenplans (BKP) der Stadt Bern.,nan,nan,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wms/MapServer/WMSServer,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,,summary,DEU,NA,25,City of Bern: Construction classes (municipal usage planning),nan,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of planningcadastre07 de ms wms/MapServer/WMSServer,into
32322,KT_BE,Stadt Bern: Nutzungszonen (Kommunale Nutzungsplanung),NUPLA_GNNUTZBK_VW_19921,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Stadt Bern: Nutzungszonen (Kommunale Nutzungsplanung)||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wms/MapServer/WMSServer?||NUPLA_GNNUTZBK_VW_19921||1.3.0&E=2597059.5703851935&N=1200992.097001803&zoom=6,ÖREB-Katasterthema  Nutzungszonen des Nutzungszonenplan (NZP) und Bauklassen des Bauklassenplans (BKP) der Stadt Bern.,nan,nan,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wms/MapServer/WMSServer,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,,summary,DEU,NA,25,City of Bern: Usage zones (municipal usage planning),nan,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of planningcadastre07 de ms wms/MapServer/WMSServer,into
32323,KT_BE,Stadt Bern: Bauweise (Kommunale Nutzungsplanung),NUPLA_GNBAUWS_VW_14018,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Stadt Bern: Bauweise (Kommunale Nutzungsplanung)||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wms/MapServer/WMSServer?||NUPLA_GNBAUWS_VW_14018||1.3.0&E=2597820.284170331&N=1199880.0530404213&zoom=6,ÖREB-Katasterthema  Bauweise (Teil des Bauklassenplans BKP) der Stadt Bern,nan,nan,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wms/MapServer/WMSServer,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,,summary,DEU,NA,25,City of Bern: Construction (municipal usage planning),nan,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of planningcadastre07 de ms wms/MapServer/WMSServer,into
32324,KT_BE,"Stadt Bern: Abgrenz. Bauweise, Aaretal-SG, Zone für öff. Nutz. (Kommunale Nutzungsplanung)",NUPLA_ABGRZ_VW_13814,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Stadt Bern: Abgrenz. Bauweise, Aaretal-SG, Zone für öff. Nutz. (Kommunale Nutzungsplanung)||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wms/MapServer/WMSServer?||NUPLA_ABGRZ_VW_13814||1.3.0&E=2598581.836942195&N=1200991.5226103223&zoom=6","Stadt Bern: Abgrenzungen für die Bauweise, das Aaretal-Schutzgebiet und die Zone für öffentliche Nutzungen.",nan,nan,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wms/MapServer/WMSServer,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,,summary,DEU,NA,25,"City of Bern: Differentiation. Construction, Aaretal-SG, zone for public use. (Municipal usage planning)",nan,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of planningcadastre07 de ms wms/MapServer/WMSServer,into
32325,KT_BE,Grundzonen (Kommunale Nutzungsplanung),NUPLA_GNGRUZO_VW_14459,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Grundzonen (Kommunale Nutzungsplanung)||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wms/MapServer/WMSServer?||NUPLA_GNGRUZO_VW_14459||1.3.0&E=2616886.5188824222&N=1187674.5931407753&zoom=3,"ÖREB-Katasterthema  Die Grundzonen umfassen die zulässige Nutzung des Bodens. Sie sind flächig dargestellt und umfassen Bau-, Landwirtschafts- und Schutzzonen (Art. 14 RPG). **Der Datensatz befindet sich im Aufbau und ist noch nicht flächendeckend für den ganzen Kanton Bern vorhanden. **",nan,nan,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wms/MapServer/WMSServer,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,,summary,DEU,NA,25,Basic zones (municipal usage planning),nan,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of planningcadastre07 de ms wms/MapServer/WMSServer,into
32326,KT_BE,"Innere Nutzungen ZPP, UeO, USP (Kommunale Nutzungsplanung)",NUPLA_GNZPPUEO_VW_14647,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Innere Nutzungen ZPP, UeO, USP (Kommunale Nutzungsplanung)||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wms/MapServer/WMSServer?||NUPLA_GNZPPUEO_VW_14647||1.3.0&E=2616129.654057842&N=1185449.1323865163&zoom=3","Mutmassliche Grundzonen (innere Nutzung) innerhalb des Perimeters einer Zone mit Planungspflicht (ZPP), Überbauungsordnung (UEO) und Uferschutzplan (USP). **Der Datensatz befindet sich im Aufbau und ist noch nicht flächendeckend für den ganzen Kanton Bern vorhanden. **",nan,nan,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wms/MapServer/WMSServer,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,,summary,DEU,NA,25,"Inner uses ZPP, UEO, USP (municipal usage planning)",nan,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of planningcadastre07 de ms wms/MapServer/WMSServer,into
32327,KT_BE,"Überlagernde Nutzungsplaninhalte, Fläche (Kommunale Nutzungsplanung)",NUPLA_UEFL_VW_14520,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Überlagernde Nutzungsplaninhalte, Fläche (Kommunale Nutzungsplanung)||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wms/MapServer/WMSServer?||NUPLA_UEFL_VW_14520||1.3.0&E=2614603.4222337143&N=1185445.2309128558&zoom=3","ÖREB-Katasterthema  Überlagernde Nutzungszonen, wie z.B. Überbauungsordnungen, Gefahrengebiete, Gewässerräume, Natur-und Heimatschutzobjekte.  ** Der Datensatz befindet sich im Aufbau und ist noch nicht flächendeckend für den ganzen Kanton Bern vorhanden. **",nan,nan,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wms/MapServer/WMSServer,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,,summary,DEU,NA,25,"Overlapping usage plan content, area (municipal usage planning)",nan,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of planningcadastre07 de ms wms/MapServer/WMSServer,into
32328,KT_BE,Gewässerraumflächen (Kommunale Nutzungsplanung),NUPLA_UEGEWRF_VW_13915,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Gewässerraumflächen (Kommunale Nutzungsplanung)||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wms/MapServer/WMSServer?||NUPLA_UEGEWRF_VW_13915||1.3.0&E=2613832.6314013056&N=1188778.4789210528&zoom=3,ÖREB-Katasterthema Überlagernde Nutzungszonen (Gewässerraumflächen).  **Der Datensatz befindet sich im Aufbau und ist noch nicht flächendeckend für den ganzen Kanton Bern vorhanden.**,nan,nan,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wms/MapServer/WMSServer,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,,summary,DEU,NA,25,Water space areas (municipal usage planning),nan,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of planningcadastre07 de ms wms/MapServer/WMSServer,into
32329,KT_BE,Gefahrengebiete (Kommunale Nutzungsplanung),NUPLA_UEGEF_VW_14077,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Gefahrengebiete (Kommunale Nutzungsplanung)||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wms/MapServer/WMSServer?||NUPLA_UEGEF_VW_14077||1.3.0&E=2613835.189587472&N=1187666.7931114177&zoom=3,ÖREB-Katasterthema Überlagernde Nutzungszonen (Gefahrengebiete). **Der Datensatz befindet sich im Aufbau und ist noch nicht flächendeckend für den ganzen Kanton Bern vorhanden.**,nan,nan,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wms/MapServer/WMSServer,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,,summary,DEU,NA,25,Hazard areas (municipal usage planning),nan,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of planningcadastre07 de ms wms/MapServer/WMSServer,into
32330,KT_BE,Lärmempfindlichkeitsstufen (Kommunale Nutzungsplanung),NUPLA_UELARMES_VW_14374,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Lärmempfindlichkeitsstufen (Kommunale Nutzungsplanung)||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wms/MapServer/WMSServer?||NUPLA_UELARMES_VW_14374||1.3.0&E=2601629.554791087&N=1188762.8492117564&zoom=3,"ÖREB-Katasterthema  Lärmempfindlichkeitsstufen I - IV, inkl. Aufstufung in Nutzungszonen gemäss Lärmschutzverordnung (SR 814.41 Art. 43). **Der Datensatz befindet sich im Aufbau und ist noch nicht flächendeckend für den ganzen Kanton Bern vorhanden. **",nan,nan,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wms/MapServer/WMSServer,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,,summary,DEU,NA,25,Noise sensitivity levels (municipal usage planning),nan,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of planningcadastre07 de ms wms/MapServer/WMSServer,into
32331,KT_BE,"Überlagernde Nutzungsplaninhalte, Linie (Kommunale Nutzungsplanung)",NUPLA_UELN_VW_14680,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Überlagernde Nutzungsplaninhalte, Linie (Kommunale Nutzungsplanung)||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wms/MapServer/WMSServer?||NUPLA_UELN_VW_14680||1.3.0&E=2614603.4222337143&N=1185445.2309128558&zoom=3","ÖREB-Katasterthema  Überlagernde Nutzungsplaninhalte, wie z.B. Baulinien, Fliessgewässer mit Gewässerräumen (Abstandsdefinitionen), Natur-und Heimatschutzobjekte. **Der Datensatz befindet sich im Aufbau und ist noch nicht flächendeckend für den ganzen Kanton Bern vorhanden. **",nan,nan,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wms/MapServer/WMSServer,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,,summary,DEU,NA,25,"Overlapping usage plan content, line (municipal usage planning)",nan,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of planningcadastre07 de ms wms/MapServer/WMSServer,into
32332,KT_BE,Gewässerraumlinien (Kommunale Nutzungsplanung),NUPLA_UEGEWRL_VW_14224,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Gewässerraumlinien (Kommunale Nutzungsplanung)||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wms/MapServer/WMSServer?||NUPLA_UEGEWRL_VW_14224||1.3.0&E=2618405.364060951&N=1189902.4455659545&zoom=3,ÖREB-Katasterthema Überlagernde Nutzungszonen (Gewässerraumlinien).  **Der Datensatz befindet sich im Aufbau und ist noch nicht flächendeckend für den ganzen Kanton Bern vorhanden.**,nan,nan,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wms/MapServer/WMSServer,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,,summary,DEU,NA,25,Water space lines (municipal usage planning),nan,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of planningcadastre07 de ms wms/MapServer/WMSServer,into
32333,KT_BE,Kommunale Wald-Baulinien (Kommunale Nutzungsplanung),NUPLA_UEWAABL_VW_11448,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Kommunale Wald-Baulinien (Kommunale Nutzungsplanung)||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wms/MapServer/WMSServer?||NUPLA_UEWAABL_VW_11448||1.3.0&E=2616833.387607795&N=1206573.4684798615&zoom=3,ÖREB-Katasterthema  Der Waldabstand im Sinne von Art. 17 WaG wird in der Nutzungsplanung auf Stufe Kantone und Gemeinden unterschiedlich festgelegt. Geometrisch festgelegte Wald-Baulinien sind Geobasisdaten und damit Inhalte des ÖREB-Katasters. Generell-abstrakte Waldabstände (z.B. -Der Waldabstand beträgt 30 Meter-) ohne geometrische Festlegung sind keine Geobasisdaten und damit nicht Gegenstand des ÖREB-Katasters. **Der Datensatz befindet sich im Aufbau und ist noch nicht flächendeckend für den ganzen Kanton Bern vorhanden. **,nan,nan,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wms/MapServer/WMSServer,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,,summary,DEU,NA,25,Municipal forest building lines (municipal usage planning),nan,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of planningcadastre07 de ms wms/MapServer/WMSServer,into
32334,KT_BE,"Überlagernde Nutzungsplaninhalte, Punkt (Kommunale Nutzungsplanung)",NUPLA_UEPT_VW_14311,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Überlagernde Nutzungsplaninhalte, Punkt (Kommunale Nutzungsplanung)||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wms/MapServer/WMSServer?||NUPLA_UEPT_VW_14311||1.3.0&E=2613837.747773145&N=1186555.1088740034&zoom=3","ÖREB-Katasterthema  Überlagernde Nutzungsplaninhalte, z.B. Natur- und Heimatschutzobjekte.  **Der Datensatz befindet sich im Aufbau und ist noch nicht flächendeckend für den ganzen Kanton Bern vorhanden. **",nan,nan,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wms/MapServer/WMSServer,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,,summary,DEU,NA,25,"Overlapping usage plan content, point (municipal usage planning)",nan,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of planningcadastre07 de ms wms/MapServer/WMSServer,into
32335,KT_BE,Stand einer Gemeinde in ePlan (Kommunale Nutzungsplanung),NUPLA_EPLANSTA_VW_13867,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Stand einer Gemeinde in ePlan (Kommunale Nutzungsplanung)||https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wms/MapServer/WMSServer?||NUPLA_EPLANSTA_VW_13867||1.3.0&E=2616886.5188824222&N=1187674.5931407753&zoom=3,"Diese Ebene zeigt für jede Gemeinde des Kantons Bern, ob die digitalen Nutzungsplanungsdaten in ePlan überführt und dabei digital genehmigt worden sind oder ob nach wie vor der Zonenplan auf Papier rechtsverbindlich ist.",nan,nan,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wms/MapServer/WMSServer,n.a.,nan,nan,nan,nan,nan,nan,nan,nan,nan,,summary,DEU,NA,25,Stand of a municipality in Eplan (municipal usage planning),nan,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of planningcadastre07 de ms wms/MapServer/WMSServer,into
32336,KT_BE,Stand einer Gemeinde in ePlan (Kommunale Nutzungsplanung),of_planningcadastre07_de_ms_wfs:NUPLA_EPLANSTA_VW_13867,n.a.,nan,nan,info.agi@be.ch,nan,n.a.,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wfs/MapServer/WFSServer,nan,nan,nan,nan,nan,nan,nan,nan,,summary,DEU,NA,25,Stand of a municipality in Eplan (municipal usage planning),info.agi@be.ch,nan,into
32337,KT_BE,"Überlagernde Nutzungsplaninhalte, Punkt (Kommunale Nutzungsplanung)",of_planningcadastre07_de_ms_wfs:NUPLA_UEPT_VW_14311,n.a.,nan,nan,info.agi@be.ch,nan,n.a.,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wfs/MapServer/WFSServer,nan,nan,nan,nan,nan,nan,nan,nan,,summary,DEU,NA,25,"Overlapping usage plan content, point (municipal usage planning)",info.agi@be.ch,nan,into
32338,KT_BE,Kommunale Wald-Baulinien (Kommunale Nutzungsplanung),of_planningcadastre07_de_ms_wfs:NUPLA_UEWAABL_VW_11448,n.a.,nan,nan,info.agi@be.ch,nan,n.a.,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wfs/MapServer/WFSServer,nan,nan,nan,nan,nan,nan,nan,nan,,summary,DEU,NA,25,Municipal forest building lines (municipal usage planning),info.agi@be.ch,nan,into
32339,KT_BE,Gewässerraumlinien (Kommunale Nutzungsplanung),of_planningcadastre07_de_ms_wfs:NUPLA_UEGEWRL_VW_14224,n.a.,nan,nan,info.agi@be.ch,nan,n.a.,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wfs/MapServer/WFSServer,nan,nan,nan,nan,nan,nan,nan,nan,,summary,DEU,NA,25,Water space lines (municipal usage planning),info.agi@be.ch,nan,into
32340,KT_BE,"Überlagernde Nutzungsplaninhalte, Linie (Kommunale Nutzungsplanung)",of_planningcadastre07_de_ms_wfs:NUPLA_UELN_VW_14680,n.a.,nan,nan,info.agi@be.ch,nan,n.a.,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wfs/MapServer/WFSServer,nan,nan,nan,nan,nan,nan,nan,nan,,summary,DEU,NA,25,"Overlapping usage plan content, line (municipal usage planning)",info.agi@be.ch,nan,into
32341,KT_BE,Lärmempfindlichkeitsstufen (Kommunale Nutzungsplanung),of_planningcadastre07_de_ms_wfs:NUPLA_UELARMES_VW_14374,n.a.,nan,nan,info.agi@be.ch,nan,n.a.,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wfs/MapServer/WFSServer,nan,nan,nan,nan,nan,nan,nan,nan,,summary,DEU,NA,25,Noise sensitivity levels (municipal usage planning),info.agi@be.ch,nan,into
32342,KT_BE,Gefahrengebiete (Kommunale Nutzungsplanung),of_planningcadastre07_de_ms_wfs:NUPLA_UEGEF_VW_14077,n.a.,nan,nan,info.agi@be.ch,nan,n.a.,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wfs/MapServer/WFSServer,nan,nan,nan,nan,nan,nan,nan,nan,,summary,DEU,NA,25,Hazard areas (municipal usage planning),info.agi@be.ch,nan,into
32343,KT_BE,Gewässerraumflächen (Kommunale Nutzungsplanung),of_planningcadastre07_de_ms_wfs:NUPLA_UEGEWRF_VW_13915,n.a.,nan,nan,info.agi@be.ch,nan,n.a.,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wfs/MapServer/WFSServer,nan,nan,nan,nan,nan,nan,nan,nan,,summary,DEU,NA,25,Water space areas (municipal usage planning),info.agi@be.ch,nan,into
32344,KT_BE,"Überlagernde Nutzungsplaninhalte, Fläche (Kommunale Nutzungsplanung)",of_planningcadastre07_de_ms_wfs:NUPLA_UEFL_VW_14520,n.a.,nan,nan,info.agi@be.ch,nan,n.a.,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wfs/MapServer/WFSServer,nan,nan,nan,nan,nan,nan,nan,nan,,summary,DEU,NA,25,"Overlapping usage plan content, area (municipal usage planning)",info.agi@be.ch,nan,into
32345,KT_BE,"Innere Nutzungen ZPP, UeO, USP (Kommunale Nutzungsplanung)",of_planningcadastre07_de_ms_wfs:NUPLA_GNZPPUEO_VW_14647,n.a.,nan,nan,info.agi@be.ch,nan,n.a.,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wfs/MapServer/WFSServer,nan,nan,nan,nan,nan,nan,nan,nan,,summary,DEU,NA,25,"Inner uses ZPP, UEO, USP (municipal usage planning)",info.agi@be.ch,nan,into
32346,KT_BE,Grundzonen (Kommunale Nutzungsplanung),of_planningcadastre07_de_ms_wfs:NUPLA_GNGRUZO_VW_14459,n.a.,nan,nan,info.agi@be.ch,nan,n.a.,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wfs/MapServer/WFSServer,nan,nan,nan,nan,nan,nan,nan,nan,,summary,DEU,NA,25,Basic zones (municipal usage planning),info.agi@be.ch,nan,into
32347,KT_BE,"Stadt Bern: Abgrenz. Bauweise, Aaretal-SG, Zone für öff. Nutz. (Kommunale Nutzungsplanung)",of_planningcadastre07_de_ms_wfs:NUPLA_ABGRZ_VW_13814,n.a.,nan,nan,info.agi@be.ch,nan,n.a.,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wfs/MapServer/WFSServer,nan,nan,nan,nan,nan,nan,nan,nan,,summary,DEU,NA,25,"City of Bern: Differentiation. Construction, Aaretal-SG, zone for public use. (Municipal usage planning)",info.agi@be.ch,nan,into
